,date,country_code_a,country_code_b,relations_score,num_verbal_coop,num_material_coop,num_verbal_conf,num_material_conf
1630,2022-03-01,SWE,WST,1.8499999999999999,4,0,0,0
1631,2022-03-01,SWZ,YEM,-2.420472792329956,0,0,0,1
1632,2022-03-01,SYC,UKR,0.0,2,0,0,0
1633,2022-03-01,SYC,ZAF,0.0,3,0,0,0
1634,2022-03-01,SYR,TUR,-0.7931076313518581,0,0,4,3
1635,2022-03-01,SYR,UKR,-0.3789060443633526,20,0,3,5
1636,2022-03-01,SYR,USA,-1.1547013135417037,2,2,5,10
1637,2022-03-01,SYR,VEN,-0.035972419924183124,0,0,4,0
1638,2022-03-01,SYR,WST,-2.0462111295189294,2,0,0,2
1639,2022-03-01,SYR,YEM,-2.7530344166171283,0,0,0,3
1640,2022-03-01,SYR,ZWE,-0.5738552626641733,0,0,2,0
1641,2022-03-01,TCD,USA,-0.05447636043413181,6,2,1,6
1642,2022-03-01,TGO,UKR,-1.9866142981514305,0,0,1,0
1643,2022-03-01,UKR,THA,-0.13347040580588507,14,3,1,11
1644,2022-03-01,USA,THA,-0.06234942171089323,4,0,0,2
1645,2022-03-01,TJK,UKR,2.0971610051932723,6,0,0,0
1646,2022-03-01,TKM,TUR,1.2847581641536736,7,0,0,0
1647,2022-03-01,USA,TKM,4.2523885846948595,0,3,0,0
1648,2022-03-01,UKR,TON,3.5,0,2,0,0
1649,2022-03-01,TTO,USA,-0.5081897354902971,0,0,0,3
1650,2022-03-01,TUN,UKR,-0.45813024115188444,2,0,0,9
1651,2022-03-01,USA,TUN,0.3762891984525988,4,0,1,0
1652,2022-03-01,VEN,TUN,0.018970349271026716,1,0,0,0
1653,2022-03-01,TUR,UKR,0.6097818381667423,117,22,11,5
1654,2022-03-01,TUR,USA,0.26696070374496556,33,0,0,0
1655,2022-03-01,WST,TUR,0.08848896713063065,14,2,0,2
1656,2022-03-01,TUR,ZAF,-0.08993104981045781,0,0,1,0
1657,2022-03-01,TWN,UKR,0.777303413184901,53,12,5,16
1658,2022-03-01,TWN,USA,0.8524113983968394,116,11,7,4
1659,2022-03-01,TWN,VCT,1.1269110478130802,5,0,0,0
1660,2022-03-01,TZA,UKR,0.7173102534523124,15,6,0,5
1661,2022-03-01,USA,TZA,0.880971013317481,3,3,0,0
1662,2022-03-01,UGA,UKR,2.466666666666667,1,2,0,0
1663,2022-03-01,USA,UGA,0.0023679046630313096,1,1,0,4
1664,2022-03-01,UKR,USA,0.38199085785371145,1275,292,205,192
1665,2022-03-01,UZB,UKR,-0.5125485901536014,3,2,0,6
1666,2022-03-01,VAT,UKR,0.6005764477630098,14,0,1,0
1667,2022-03-01,UKR,VEN,0.20170606602749633,4,0,0,0
1668,2022-03-01,VNM,UKR,0.5311892385164505,2,2,0,0
1669,2022-03-01,WAF,UKR,-1.9866142981514305,0,0,1,0
1670,2022-03-01,UKR,WST,0.5014601938150077,145,41,49,35
1671,2022-03-01,UKR,YEM,0.0506561758304489,8,0,0,0
1672,2022-03-01,UKR,ZAF,-0.47127320841856474,5,3,2,5
1673,2022-03-01,USA,UZB,3.44346478346248,3,0,0,0
1674,2022-03-01,USA,VCT,2.691921895159993,6,0,0,0
1675,2022-03-01,VEN,USA,-0.26239695540838787,10,0,10,4
1676,2022-03-01,USA,VNM,-0.5001267293845152,4,2,5,8
1677,2022-03-01,WST,USA,0.25697944787882127,72,12,27,13
1678,2022-03-01,USA,YEM,0.17623365990371742,3,3,0,0
1679,2022-03-01,USA,ZAF,-2.054388967969673,2,0,0,3
1680,2022-03-01,ZWE,USA,1.2620137900379085,2,2,0,1
1681,2022-03-01,VEN,WST,-1.0213991777481952,2,0,10,1
1682,2022-03-01,WST,VNM,0.04226759341091517,4,0,0,0
